ticker,date,price_before,price_after,volume_before,volume_after,strategy_version,market_condition,return_before,return_after,target
AMZN,2025-03-28,410.6953579115433,1662.602509969729,787331,274022,B,Bearish,0.06500706382856,-0.012470739468479583,-0.07747780329703959
BTC/USD,2025-03-31,843.0549196383454,1729.3684415564392,717046,790417,A,Bearish,0.07166608635618496,-0.032061476304082584,-0.10372756266026754
EUR/USD,2025-04-01,1941.8834124370462,1841.606948098294,489067,492121,A,Bearish,-0.007275585131310033,0.043803888632578225,0.05107947376388826
AAPL,2025-04-02,590.4535221321423,918.8719189752628,332356,205720,A,Bearish,0.056854259861343376,-0.04260264010569135,-0.09945689996703472
EUR/USD,2025-04-03,1347.7996626284553,705.8469548101638,134498,566523,B,Sideways,0.08937603926820473,-0.05002247871381998,-0.1393985179820247
AAPL,2025-04-04,717.8611220269203,1206.1776185288163,255024,282075,A,Bullish,-0.0449659775023864,-0.028750021079243987,0.016215956423142414
AAPL,2025-04-07,1569.5989388045411,805.2276045314924,656258,93876,A,Bearish,-0.02040793072384857,-0.0645569886242416,-0.04414905790039303
AAPL,2025-04-08,348.6599553648647,1242.0409169204427,91009,525624,B,Sideways,0.08629579851933614,0.039023963189153466,-0.04727183533018267
BTC/USD,2025-04-09,1942.659985649235,1440.6131390232667,724858,830365,B,Bearish,-0.03235380653654303,0.023248129866122458,0.05560193640266549
GOOGL,2025-04-10,962.2001286289146,1407.9695351350601,424159,308680,A,Bullish,0.08277525806435926,-0.0034242931768312806,-0.08619955124119054
EUR/USD,2025-04-11,548.4958803582815,811.6504853382305,722755,594792,B,Bearish,0.09620897245089316,-0.021934844147689064,-0.11814381659858222
BTC/USD,2025-04-14,239.64381992702405,417.03438322763037,45816,624502,A,Sideways,0.03236214571488494,0.0818125085793463,0.04945036286446136
BTC/USD,2025-04-15,422.5400196663274,918.0057430781943,5138,183220,A,Bullish,0.06337805790083367,-0.09417524300217894,-0.15755330090301262
BTC/USD,2025-04-16,1087.5705022564334,370.9288737556266,92176,114936,B,Sideways,0.049909112844217035,0.05382154870145983,0.003912435857242796
BTC/USD,2025-04-17,740.306035219444,1791.1843668492359,339089,17279,A,Bullish,0.03990685152310475,0.08038191434977776,0.040475062826673014
BTC/USD,2025-04-18,1674.878395176958,757.1671754019291,791449,200737,B,Bullish,-0.03861378540375349,-0.010729084114014811,0.027884701289738675
AMZN,2025-04-21,918.6862949574313,393.47351972431517,797883,104751,B,Bullish,-0.08858113241841126,0.010138098294129344,0.0987192307125406
EUR/USD,2025-04-22,572.5571179164967,148.35074382092665,719316,367577,A,Bearish,-0.03138965349606988,0.08889273757640759,0.12028239107247747
BTC/USD,2025-04-23,1272.575474547657,1327.06253394432,357007,72386,A,Sideways,0.03338719704078133,-0.05754449694289712,-0.09093169398367845
EUR/USD,2025-04-24,1442.876712082347,1310.1144031640122,797710,87124,A,Sideways,-0.07949416035443974,0.004026969556936974,0.08352112991137671
AMZN,2025-04-25,417.3796250118047,747.1479165044542,222552,368894,B,Sideways,-0.09761640340435158,-0.005055774574357422,0.09256062882999416
AMZN,2025-04-28,418.47651094780355,236.2525888105369,44764,864917,A,Bullish,-0.07206152547941228,-0.04832147042592599,0.023740055053486288
EUR/USD,2025-04-29,169.67571117373166,878.2949003009409,124030,337199,B,Bearish,0.04314718528215905,0.0637186460746216,0.020571460792462554
AAPL,2025-04-30,1499.1638286247169,691.3132406204478,919638,92911,B,Bullish,0.0945587403312888,0.07992011895264717,-0.014638621378641636
GOOGL,2025-05-01,1361.2286024814296,1386.5292154965177,850375,886050,A,Sideways,0.0966129399229641,0.05638651595764177,-0.04022642396532233
AAPL,2025-05-02,1001.7986639246463,1250.9805739601118,620955,471489,B,Bearish,-0.001204170171962421,-0.06092820783027833,-0.05972403765831591
AAPL,2025-05-05,1703.9238530414746,792.728083575326,317462,723030,A,Bearish,0.07387046019846949,-0.0826502728997237,-0.1565207330981932
AAPL,2025-05-06,1630.773290605101,513.9958530844813,890855,994978,A,Bearish,0.0473652911503008,0.021088897061068465,-0.02627639408923234
BTC/USD,2025-05-07,1212.173292353829,1977.2683356956245,367142,448244,A,Sideways,0.00020804739692067975,-0.08858104789802322,-0.0887890952949439
AMZN,2025-05-08,1749.7154329751913,962.6030802726183,61128,222094,A,Bearish,0.014552106591017355,0.03456517771161685,0.020013071120599496
AAPL,2025-05-09,491.0982990698597,1407.7210479824505,220128,377036,A,Bearish,-0.0725545706766258,0.006084844065448541,0.07863941474207434
AMZN,2025-05-12,312.647276855683,367.0506383988855,809301,238723,A,Bullish,0.08753229212331842,0.03255714654873271,-0.054975145574585715
EUR/USD,2025-05-13,612.5242618822803,1022.6204293528558,234540,334272,A,Bullish,-0.029614045853644647,0.018034154729948806,0.04764820058359345
GOOGL,2025-05-14,208.46502656969824,152.31976775198441,6039,412324,B,Bearish,-0.010770148708566102,-0.015459486094565447,-0.004689337385999345
EUR/USD,2025-05-15,1109.2221032019609,1060.3647240298549,153353,839927,A,Bearish,0.03433204619957975,-0.05982456397195435,-0.0941566101715341
EUR/USD,2025-05-16,1879.550815360427,1931.6330735236345,113935,83806,B,Bullish,-0.03321950569468922,-0.03885957283790229,-0.005640067143213072
BTC/USD,2025-05-19,174.75272727016832,829.9927546730204,535730,880617,B,Bullish,-0.0491481678022139,0.004900114843795295,0.054048282646009194
GOOGL,2025-05-20,332.00883661905095,174.09242389233202,861220,732893,B,Bullish,0.026209878654044116,0.030373618729521185,0.004163740075477068
EUR/USD,2025-05-21,959.178153738527,158.8160027467527,907161,231097,A,Sideways,-0.09500318354363012,0.05589660337690569,0.1508997869205358
EUR/USD,2025-05-22,1874.3625333030193,837.174843899052,290730,975334,B,Sideways,0.04414502240533577,0.05343414368981217,0.009289121284476398
GOOGL,2025-05-23,700.696599455826,404.0473792800687,54053,993144,B,Bullish,0.002804673975301958,0.09453774865221706,0.0917330746769151
GOOGL,2025-05-26,1063.7461365079457,144.36898302355323,182561,971013,A,Bearish,0.02115074610418688,-0.042831710267318114,-0.06398245637150499
EUR/USD,2025-05-27,178.988432195745,1536.8058665053359,739464,198478,A,Bullish,0.026376031849377035,-0.08577785835731265,-0.11215389020668969
GOOGL,2025-05-28,381.85208182796885,971.1937168755923,87346,488436,B,Sideways,0.005410031298512738,-0.03086861289162815,-0.03627864419014089
EUR/USD,2025-05-29,1974.597233621809,649.5650667480436,330231,695879,A,Bearish,0.0165067554881472,0.048658895044815326,0.032152139556668125
EUR/USD,2025-05-30,1933.7255232284865,1810.1580477313134,406841,312793,A,Sideways,0.03675764017797492,-0.012377669793340956,-0.04913530997131588
BTC/USD,2025-06-02,109.38596377537827,320.6640243809986,559685,690884,A,Bearish,0.05062376943593483,0.0635576861178839,0.01293391668194907
AAPL,2025-06-03,1908.442392304154,1916.2457750151066,321815,490709,A,Sideways,0.045490478257224104,0.009865273037202998,-0.035625205220021106
EUR/USD,2025-06-04,1314.3278818494507,696.5367630169703,117214,690245,B,Bearish,0.07392329154645236,0.0859583445261006,0.012035052979648242
AMZN,2025-06-05,1749.044759588042,1787.9669773864944,486001,438585,A,Bearish,-0.062111313366519455,0.08957268839981378,0.15168400176633323
AAPL,2025-06-06,964.0057257043323,1245.591465310977,854329,233204,A,Bearish,-0.019770406101640492,-0.08613909879625026,-0.06636869269460977
AAPL,2025-06-09,1079.6324543005753,1670.7439835088262,682509,358546,A,Bearish,0.08955921320289142,-0.008717312057515136,-0.09827652526040656
AAPL,2025-06-10,1028.8085024881484,1969.625010099882,978534,818108,B,Sideways,-0.020681885122734056,0.021937812249913605,0.04261969737264766
BTC/USD,2025-06-11,1367.0420893375983,647.9703318556169,988410,851525,B,Sideways,-0.07502598461881547,-0.048825491837557446,0.02620049278125803
EUR/USD,2025-06-12,365.33738403699454,1926.1574222744266,399499,441980,A,Bearish,0.005089025272435904,-0.01858464412420395,-0.023673669396639854
BTC/USD,2025-06-13,156.9498207580881,840.0156003145987,401826,182871,A,Bearish,-0.07810180548910757,0.03553630822353965,0.11363811371264722
EUR/USD,2025-06-16,685.0668890232628,832.4726190001523,437542,342558,B,Sideways,-0.05942935225442696,-0.054653154620327715,0.004776197634099248
BTC/USD,2025-06-17,1438.8934491996288,746.7354980835609,278068,499512,A,Bearish,0.09966375131419133,0.020396270594890492,-0.07926748071930084
BTC/USD,2025-06-18,483.5215590336019,1128.674453960412,638431,356239,A,Bearish,0.008272527679226399,0.03948956563286121,0.031217037953634813
AMZN,2025-06-19,1379.5216233173428,392.8755820391255,373397,768442,B,Bearish,-0.0431883221919142,-0.08190073778082665,-0.038712415588912454
BTC/USD,2025-06-20,1942.8328876038138,1152.0518221802213,994666,597595,A,Bullish,0.09895499091478122,-0.0004941367945094505,-0.09944912770929067
GOOGL,2025-06-23,278.4113599998949,1129.2391435790075,363441,476278,A,Bearish,0.09331178371102863,-0.04738399401516185,-0.1406957777261905
AMZN,2025-06-24,1377.94402462774,1547.613443949253,788301,882864,B,Bullish,-0.011852191783147295,0.04487727119960891,0.056729462982756204
BTC/USD,2025-06-25,943.1254166786852,1683.9349276814125,884520,295067,B,Bearish,-0.04791937824241832,-0.06208889829261191,-0.01416952005019359
AAPL,2025-06-26,1749.4702833172603,936.8385655936057,788446,380593,A,Sideways,0.067679927618438,0.07844758310762129,0.010767655489183292
GOOGL,2025-06-27,436.58459995003324,674.4331737678381,535391,495955,B,Bullish,0.04312414339435716,-0.013811732696334622,-0.056935876090691784
GOOGL,2025-06-30,1415.9893092297125,592.7363049024796,476738,236998,A,Bullish,0.03738828700070207,-0.0603993939384893,-0.09778768093919138
GOOGL,2025-07-01,1692.4190503314094,469.78528973925665,897749,472604,A,Bearish,0.07862274826449453,-0.012395640729934126,-0.09101838899442866
AMZN,2025-07-02,1894.7670170006443,209.53040617814727,427674,835006,A,Bearish,0.03788342677426493,-0.018251247438294427,-0.056134674212559355
BTC/USD,2025-07-03,1398.171253750327,750.6511597859553,83409,437607,B,Bullish,-0.04324041139169017,-0.01421620810125794,0.029024203290432232
BTC/USD,2025-07-04,1044.6320516160117,613.4706150484882,24248,647045,B,Sideways,0.03877263237514644,0.017112258699489374,-0.02166037367565707
AAPL,2025-07-07,1273.9097563823063,1936.193033146174,483376,578952,A,Sideways,-0.03883729774326721,0.004234744982707511,0.04307204272597472
AAPL,2025-07-08,1750.9194705095647,1159.6467698750835,699876,854816,A,Bearish,0.051847795931399016,-0.07004457366381947,-0.12189236959521849
GOOGL,2025-07-09,1184.1585186137763,759.8263741579643,947565,818459,B,Sideways,0.023949570898313205,-0.08688418547067274,-0.11083375636898594
AAPL,2025-07-10,157.73541342399002,1202.8884418880223,680530,691824,B,Sideways,-0.0845176896030499,0.04588308974530811,0.130400779348358
AMZN,2025-07-11,1868.8025214632578,364.47373255682146,9024,297629,B,Bearish,0.0025670724870284073,0.011943487185662696,0.009376414698634289
BTC/USD,2025-07-14,1410.100826959966,943.6831234841856,476430,260438,A,Sideways,-0.031339806160851816,-0.028199846384147256,0.0031399597767045595
GOOGL,2025-07-15,1385.3754329767685,1289.8452107000212,235864,151528,B,Bearish,-0.03428587345354116,0.06167156449961478,0.09595743795315594
AAPL,2025-07-16,509.78278955566265,1028.9058804056576,873379,469011,B,Bullish,0.020451260475451455,-0.02238830514780861,-0.042839565623260065
AMZN,2025-07-17,1351.8823934420486,863.3797212432161,175875,298698,A,Bearish,-0.035535035106115026,0.05919301792012152,0.09472805302623655
AMZN,2025-07-18,848.3423707429012,1988.3119389094265,937800,310066,A,Bullish,0.05537874964097453,-0.038848774497525065,-0.0942275241384996
AAPL,2025-07-21,1337.342656378835,1772.5980480829612,354973,276553,A,Bullish,-0.08584171279776512,-0.08543094049096006,0.0004107723068050573
BTC/USD,2025-07-22,302.5267575851824,1284.4713205029361,880140,725687,B,Sideways,0.03207765047916508,0.08652793875998582,0.05445028828082074
AAPL,2025-07-23,1349.9060787457684,1181.8169862463374,874096,747760,A,Sideways,0.06183896073134826,-0.02108977414372537,-0.08292873487507363
GOOGL,2025-07-24,1998.8860789642665,1279.2549116667096,412473,299783,A,Sideways,0.03456633798408601,0.05853851456987558,0.023972176585789567
AAPL,2025-07-25,191.60287383505647,482.4930048626232,144927,232182,A,Bearish,-0.0005541609960008492,-0.044171173355539106,-0.04361701235953826
AMZN,2025-07-28,1956.630950020503,850.7617122022053,86178,457843,A,Sideways,0.09006140274723626,0.029273022424731204,-0.06078838032250505
AAPL,2025-07-29,873.1251253734541,174.9731124927087,888553,807124,B,Bullish,-0.04001230204038728,0.07466217465154565,0.11467447669193293
BTC/USD,2025-07-30,1754.4315556407923,1003.5374712249707,517540,90037,A,Sideways,-0.09616642249500446,-0.09167119553200394,0.004495226963000518
EUR/USD,2025-07-31,1586.5324197107195,1131.74670951956,807457,735200,B,Sideways,-0.013602125707311827,0.06612715293721785,0.07972927864452968
AAPL,2025-08-01,1177.3308958746688,532.7244985960982,398674,710560,B,Bearish,-0.09339761281993456,0.01426660099438573,0.10766421381432029
BTC/USD,2025-08-04,1503.0534975775204,1931.654809614476,64610,749423,B,Bearish,0.09078735050528175,0.021494350781713842,-0.06929299972356791
BTC/USD,2025-08-05,1769.179566472561,1827.96376078076,596131,189487,A,Bullish,-0.058016390850389704,0.004631600161196528,0.06264799101158623
AMZN,2025-08-06,867.8666111369627,1472.072147366221,632525,19074,B,Bearish,0.057785404789775896,0.07489502065672848,0.017109615866952588
BTC/USD,2025-08-07,721.3630069701535,1113.434594654189,478177,671909,A,Sideways,0.05491441663487298,-0.09131332855287251,-0.1462277451877455
BTC/USD,2025-08-08,1368.4274325708109,1752.9414033306014,706191,293107,A,Bearish,-0.0564542200634133,-0.04779432169283038,0.008659898370582925
BTC/USD,2025-08-11,1634.9072896883913,348.23945326457954,699787,485672,A,Bullish,0.024245306096033453,0.07515250777183108,0.050907201675797625
BTC/USD,2025-08-12,1548.34175607557,1601.9686091222816,488025,752722,B,Sideways,-0.09038420630270996,0.0504691405063912,0.14085334680910117
GOOGL,2025-08-13,1615.8459328314054,337.1595465370118,655587,757967,A,Bullish,-0.003285082859226504,-0.09647096796427884,-0.09318588510505234
GOOGL,2025-08-14,927.6082981445727,1609.0002588438704,432722,577553,A,Bearish,-0.09707057454550266,0.0034012566419417273,0.10047183118744439
AMZN,2025-08-15,1653.885010732541,623.9583796775783,6668,17061,A,Bearish,0.08422877603616838,0.005914536142534968,-0.07831423989363341
AAPL,2025-08-18,328.3972052041561,1766.472103934559,223542,452442,B,Bullish,0.09521720483991433,-0.01982357297441792,-0.11504077781433225
BTC/USD,2025-08-19,1134.5292861256141,1893.6799782682558,179267,160882,B,Sideways,-0.05554344667228295,-0.040521333587602064,0.015022113084680884
AAPL,2025-08-20,110.94145494643098,382.7123418697197,860665,454222,B,Bearish,-0.058378793080725445,0.036344970082468425,0.09472376316319386
AAPL,2025-08-21,716.7130768105136,979.0836496242476,156489,638790,A,Bearish,0.05074403531242594,-0.05844190705904924,-0.10918594237147518
AMZN,2025-08-22,796.2769162556559,1963.8760185091016,345126,285944,B,Sideways,-0.04932412023413311,0.05978971241434122,0.10911383264847432
BTC/USD,2025-08-25,852.7281140575852,1018.4741283489785,631421,379336,A,Bearish,0.07901531183236901,0.06060743215349437,-0.01840787967887464
BTC/USD,2025-08-26,1421.387692710738,1740.7402927776357,798183,503175,A,Bullish,0.014785827224596454,-0.01694771248543589,-0.031733539710032344
EUR/USD,2025-08-27,838.2603924136569,1218.5898920495076,309362,257505,B,Bearish,-0.02984447539793758,-0.043290397818070474,-0.013445922420132893
AAPL,2025-08-28,952.5178829828083,813.1268250472435,914081,632516,A,Bearish,0.06653874926988401,-0.043224363681857364,-0.10976311295174138
AAPL,2025-08-29,551.3338486612222,642.9887554991534,794784,207548,B,Sideways,-0.001318659917320969,-0.003541735200757984,-0.002223075283437015
GOOGL,2025-09-01,809.1784040957461,486.12387306356584,735412,463676,A,Bullish,0.0823265827416951,0.043915844949871746,-0.03841073779182336
EUR/USD,2025-09-02,531.8122917999879,1547.4165636176247,89835,451983,B,Sideways,0.0856028473458762,-0.028226261801228253,-0.11382910914710445
GOOGL,2025-09-03,239.07225516004291,834.426962963753,622781,815486,A,Bearish,-0.06691596957431814,0.022008669091550304,0.08892463866586844
GOOGL,2025-09-04,1246.552327424618,1071.4233781814273,816359,469535,A,Bearish,-0.09953531877361395,-0.02350310788348113,0.07603221089013282
GOOGL,2025-09-05,1369.6043172545308,1035.4184120022455,697454,497005,A,Sideways,0.09678618802848046,-0.03909536216972334,-0.1358815501982038
AMZN,2025-09-08,1277.0316574182675,1196.8301555429493,102948,701757,A,Sideways,0.08122750722549588,-0.09502809681684117,-0.17625560404233703
AMZN,2025-09-09,980.6386832210875,1744.5965766866493,186194,14233,A,Sideways,-0.08891095285923173,-0.09921717885292188,-0.010306225993690146
GOOGL,2025-09-10,821.5929823405367,1963.404752808516,554781,767565,B,Bullish,0.06660685278821399,-0.05455846443359911,-0.12116531722181309
EUR/USD,2025-09-11,1740.333934186468,874.4099962902521,467755,484236,A,Bearish,-0.008439013488158675,-0.018718742639800917,-0.010279729151642242
AAPL,2025-09-12,1086.2553917588143,1672.2859520019758,294851,681428,B,Sideways,-0.04820767899500496,0.07025223347241205,0.11845991246741701
EUR/USD,2025-09-15,1010.4455674964888,1552.6028098439635,725174,853159,B,Bearish,0.07574930473538596,0.059696848586085094,-0.01605245614930087
BTC/USD,2025-09-16,148.71992503222782,1189.7050077655892,139368,878042,B,Bullish,-0.06066655352193855,-0.046566947482402025,0.014099606039536527
AMZN,2025-09-17,748.370872489697,1916.489572862673,157470,333597,A,Bullish,0.0894599998840134,-0.051091911403140136,-0.14055191128715355
AAPL,2025-09-18,822.3716756931284,480.9015795039653,298986,629423,A,Bullish,-0.05887570246013179,-0.05453558578599452,0.004340116674137272
AAPL,2025-09-19,857.7632837041109,307.6019995882807,14261,420048,A,Bullish,0.0227366375457487,-0.03215253189422661,-0.05488916943997531
BTC/USD,2025-09-22,1202.3275015319314,1722.527737215302,77709,371608,B,Bearish,-0.05538273309420503,-0.00036025608766292183,0.05502247700654211
BTC/USD,2025-09-23,1113.844838781069,934.3846516041218,621273,218314,A,Bullish,0.009133732993726953,-0.012266445593684908,-0.02140017858741186
GOOGL,2025-09-24,1255.0196763075448,1709.240822993415,369760,538970,A,Bullish,0.03679502598302825,-0.05634536024370125,-0.0931403862267295
AMZN,2025-09-25,1553.2781969300438,1796.8713898712883,975208,486514,B,Sideways,-0.06195441383597249,-0.0739097180112764,-0.011955304175303903
AMZN,2025-09-26,1644.6729035605777,218.66942787623572,854605,155455,B,Bullish,0.00417715654013584,-0.09748443750276092,-0.10166159404289676
EUR/USD,2025-09-29,1464.4338448303395,1778.5830496735152,294925,321304,B,Sideways,-0.006188051121976207,-0.06920735226669923,-0.06301930114472303
GOOGL,2025-09-30,1915.495022314376,951.8062052019021,276796,749692,B,Bullish,-0.08579251571933176,0.04107127403882366,0.12686378975815543
GOOGL,2025-10-01,134.6419070850871,1069.8217291080412,268247,286810,B,Bullish,0.06366156353506058,-0.051272286130883415,-0.114933849665944
GOOGL,2025-10-02,471.9781727987376,1290.5257710770995,288644,321961,B,Sideways,-0.03286351987143166,-0.006279637975698041,0.026583881895733616
GOOGL,2025-10-03,114.36946245847003,1860.1269527871648,771692,616486,A,Bullish,0.014916439510375912,0.018260229784648946,0.003343790274273034
AMZN,2025-10-06,1330.2019568937458,136.32057941655165,625624,428858,B,Bearish,0.0029568469866268765,0.07736818056632142,0.07441133357969454
AMZN,2025-10-07,1806.2580430049752,1006.0025898038525,429745,567118,A,Bearish,0.0026521009140884483,0.07777101967868391,0.07511891876459546
GOOGL,2025-10-08,562.6163634949686,1406.6718806180652,638787,497283,A,Bullish,-0.07855552115830251,0.049146746736271785,0.12770226789457428
EUR/USD,2025-10-09,1861.3656351129825,1473.1432196266342,674812,535522,A,Bearish,-0.015303598150133449,-0.09296860159029972,-0.07766500344016627
AAPL,2025-10-10,214.50804155016561,1415.811619920505,836825,582904,B,Sideways,-0.009526648158685952,0.015014083817082982,0.024540731975768934
AAPL,2025-10-13,1875.428450930477,355.4267458754315,425390,272365,A,Bullish,0.04672856807288969,0.05731669416630131,0.010588126093411615
EUR/USD,2025-10-14,768.0831057553054,668.8516179061943,458666,143482,B,Bullish,0.06800376638413971,-0.09654239104732737,-0.16454615743146708
GOOGL,2025-10-15,292.69957405351136,781.5594982923255,691796,736415,B,Sideways,0.00899645562000359,0.009936922731315662,0.0009404671113120711
AMZN,2025-10-16,1023.1563424540187,1628.4306945910596,310550,717773,A,Sideways,-0.08264340918700191,0.0715528291572059,0.15419623834420781
AAPL,2025-10-17,587.8754786689651,629.6437575876507,326203,2051,B,Sideways,-0.05263010588069075,-0.00517958483154661,0.04745052104914414
BTC/USD,2025-10-20,641.2585137276534,500.339431347686,672314,897961,A,Bullish,-0.06701319462945379,-0.09917875942051031,-0.03216556479105652
BTC/USD,2025-10-21,683.8509333599445,1919.1512361723828,345866,993805,A,Sideways,-0.07507698736217505,-0.09779732833287852,-0.022720340970703468
EUR/USD,2025-10-22,1625.7492058820606,116.8402417155909,776107,602206,B,Sideways,-0.02682014027643849,-0.016672792517249888,0.010147347759188602
GOOGL,2025-10-23,1124.4064256829836,1995.8596257957586,537644,79116,A,Bearish,-0.05412129956912359,-0.06899826651664909,-0.014876966947525494
AAPL,2025-10-24,691.484628396407,1385.9604678290516,653416,385370,A,Bearish,-0.056339377637697544,0.03289013141865191,0.08922950905634945
GOOGL,2025-10-27,1259.634188290745,1674.0916689533224,3187,975067,A,Bullish,-0.08906136508474648,0.041759852981230805,0.1308212180659773
AAPL,2025-10-28,1460.6862810240677,659.776853057767,864675,229931,B,Bearish,-0.09646599104091323,-0.06442404090787429,0.03204195013303894
EUR/USD,2025-10-29,617.9856013937142,127.19902756741396,822530,307901,A,Bearish,-0.07944635147004364,0.07770665770489699,0.15715300917494063
EUR/USD,2025-10-30,885.7432928981679,1501.952085266907,486687,520385,B,Sideways,-0.0655605041152734,-0.011618431004214821,0.05394207311105857
BTC/USD,2025-10-31,331.58357734020035,1684.874734301284,677585,384152,B,Sideways,-0.013803254230359371,-0.07143081848161525,-0.05762756425125588
GOOGL,2025-11-03,444.1837641158926,1506.9046507116864,659966,524562,A,Bearish,0.0021040522597689237,0.05285031961387909,0.05074626735411017
BTC/USD,2025-11-04,1394.1239225334673,371.41554587159334,845052,733835,A,Bearish,-0.07188161636532689,0.05799490000335458,0.12987651636868147
GOOGL,2025-11-05,444.7328606216912,1531.5130522882412,427044,969761,B,Bearish,-0.01504333169516274,0.02785909453309149,0.04290242622825423
BTC/USD,2025-11-06,1097.8104289674143,1560.9532860045178,127270,227572,B,Bullish,-0.03165023153481454,0.07069311064051062,0.10234334217532516
AMZN,2025-11-07,1447.1878972726222,1351.2269797731044,944993,132379,A,Bullish,-0.06331527130040879,0.047474594406134274,0.11078986570654306
AMZN,2025-11-10,303.0661538800133,1555.6202723116137,801819,582177,A,Bullish,-0.09863185037032729,0.07644114744539812,0.1750729978157254
AMZN,2025-11-11,1177.8932172949167,1707.250735387691,332607,987399,B,Bearish,-0.006596426695651664,-0.013222390302904105,-0.006625963607252441
AMZN,2025-11-12,587.4692890325912,1265.847817051171,990336,227256,B,Bearish,0.03713034985303987,0.04951942561988848,0.012389075766848612
AAPL,2025-11-13,1929.5610629514017,268.3489565423902,768286,823376,B,Bullish,-0.0547445331712386,0.09995031268580887,0.15469484585704746
AMZN,2025-11-14,1018.736728767857,1026.4928383677006,921095,886987,B,Bullish,-0.07363863402066413,0.04498623950392383,0.11862487352458796
EUR/USD,2025-11-17,1631.3858445728004,247.53373587604963,766791,563422,B,Bearish,0.07740854888939239,-0.07716324395257357,-0.15457179284196595
EUR/USD,2025-11-18,1145.4304300968975,874.3317589616186,967020,421539,A,Sideways,-0.04499504550244045,0.0036637444858365897,0.04865878998827704
AAPL,2025-11-19,182.4838124241564,873.5023293386926,354827,510421,B,Bullish,-0.055277476041467044,0.01746955824860559,0.07274703429007263
AMZN,2025-11-20,1302.9876136286425,225.418703866459,587349,203834,B,Bearish,0.07141938792198319,-0.0651578649857218,-0.136577252907705
AMZN,2025-11-21,1907.6663501926482,762.7590145420107,760785,481441,A,Bearish,0.06342141983335225,0.09257832683560752,0.02915690700225526
AMZN,2025-11-24,1243.0624582780292,310.8963877034982,985240,228579,A,Sideways,-0.010330705895073275,-0.06488404447307675,-0.05455333857800347
BTC/USD,2025-11-25,1656.4588329109015,1635.6468990175222,82257,551242,B,Bearish,-0.002152227714445093,-0.06448841605735545,-0.062336188342910354
GOOGL,2025-11-26,1779.9922803619747,1900.6072493324946,62753,711381,B,Bearish,-0.05645025903319561,0.083033427594911,0.13948368662810662
BTC/USD,2025-11-27,533.3515667029717,237.40130299008337,872206,353103,A,Bullish,-0.0843396659040885,-0.006958913375665787,0.07738075252842272
GOOGL,2025-11-28,502.8851958256306,1914.7188938542326,405303,752287,B,Bullish,0.014686365071132218,-0.08736234414509676,-0.10204870921622898
AMZN,2025-12-01,1260.8638788168844,1092.895538739816,425032,736226,B,Sideways,-0.08033101568195739,0.019637499987705725,0.09996851566966311
AMZN,2025-12-02,880.9540926327389,669.1747881123604,24408,726787,A,Sideways,-0.01014509060867004,0.02036526972660957,0.03051036033527961
BTC/USD,2025-12-03,1695.7364754467687,246.03794302471067,125116,268136,B,Bearish,0.08809943970260214,-0.08709984826268764,-0.17519928796528977
BTC/USD,2025-12-04,1810.0439344562212,1051.1861093337939,656496,527249,A,Bullish,0.09056687783411688,0.0945044991267324,0.003937621292615517
GOOGL,2025-12-05,771.5006206751644,1609.5795345324225,18413,537785,A,Sideways,-0.05213354269052828,0.00880599305891512,0.0609395357494434
EUR/USD,2025-12-08,550.054062051516,1443.4643068067264,638938,426767,A,Sideways,0.024822684009130874,0.011959144435952848,-0.012863539573178026
GOOGL,2025-12-09,1582.9984789633374,195.42942178155016,60500,994888,A,Sideways,-0.00518474717842847,0.004023082900478897,0.009207830078907367
BTC/USD,2025-12-10,622.1314675414586,238.51348719901668,871946,781734,B,Bearish,0.0751370255172212,0.022146355928924,-0.05299066958829721
BTC/USD,2025-12-11,1662.967205175989,865.4592370020105,57358,974259,A,Bullish,-0.04571382714478936,-0.047140049445249015,-0.001426222300459655
AAPL,2025-12-12,905.1026819326494,661.0519386910922,67197,800687,B,Sideways,-0.09925951863351663,-0.042551730405031844,0.05670778822848479
BTC/USD,2025-12-15,1368.344808653794,541.5302138064909,494992,136639,B,Bullish,-0.06748775881371699,0.0022678179592265507,0.06975557677294354
AAPL,2025-12-16,281.51709628586957,633.9085479265558,749149,836279,B,Sideways,-0.03009543976612039,0.06133717095271593,0.09143261071883632
EUR/USD,2025-12-17,1285.3327168854887,1626.6172122640808,224492,761177,B,Sideways,-0.036855774045902276,-0.09002708470116423,-0.053171310655261955
GOOGL,2025-12-18,958.3585896007353,1865.5333019005225,786833,704363,B,Bullish,0.0582725838245772,0.02068084244404919,-0.03759174138052801
GOOGL,2025-12-19,1214.5560800334008,869.6951196023762,427070,21389,A,Bullish,0.03611213322776757,0.061355628501262804,0.02524349527349523
AAPL,2025-12-22,419.2269947152405,1821.6109040517445,77240,176595,A,Bullish,-0.04008873607702055,-0.06861654559255456,-0.028527809515534013
GOOGL,2025-12-23,1500.060115393946,710.8418323709757,236595,386946,A,Bearish,-0.008451236566757322,-0.09699549160388675,-0.08854425503712943
BTC/USD,2025-12-24,1739.3144473321343,1005.2302740532041,523710,324720,A,Sideways,-0.08088817920833297,-0.037457340971708386,0.04343083823662458
AMZN,2025-12-25,511.8056201724737,529.4550958503994,746423,831351,B,Bearish,0.07962928896402016,0.01762874134591963,-0.06200054761810053
